submitter_name	institute_name_ror	ror_id	country	lat	lon	has_ror_match	has_coordinates	match_method	assembly_count
Jilin Agriculture University	Jilin Agricultural University	https://ror.org/05dmhhd41	China	43.88	125.32278	true	true	dump_fuzzy	1
Jilin Normal University	Jilin Normal University	https://ror.org/00xtsag93	China	43.16143	124.37785	true	true	affiliation_chosen	1
jilin normal university	Jilin Normal University	https://ror.org/00xtsag93	China	43.16143	124.37785	true	true	affiliation_chosen	1
Jilin Provincial Institute of Fisheries Sciences						false	false	none	1
Jinan University	Jinan University	https://ror.org/02xe5ns62	China	23.11667	113.25	true	true	dump_exact_name	1
Jinhua Central Hospital	Jinhua Central Hospital	https://ror.org/04z13ha89	China	29.10678	119.64421	true	true	affiliation_chosen	1
Jiujiang University	Jiujiang University	https://ror.org/0066vpg85	China	29.70475	116.00206	true	true	affiliation_chosen	1
JNU	Jawaharlal Nehru University	https://ror.org/0567v8t28	India	28.62137	77.2148	true	true	dump_exact_acronym	1
Johannes Gutenberg-Universitat Mainz	Johannes Gutenberg University Mainz	https://ror.org/023b0x485	Germany	49.98185	8.28008	true	true	affiliation_chosen	1
Johns Hopkins						false	false	none	1
Johns Hopkins Bloomberg School of Public Health	Bloomberg (United States)	https://ror.org/02rdpzb15	United States	40.71427	-74.00597	true	true	dump_contained_name	1
Johns Hopkins School of Medicine						false	false	none	1
Johns Hopkins University Applied Physics Laboratory	Johns Hopkins University Applied Physics Laboratory	https://ror.org/029pp9z10	United States	39.139	-76.87053	true	true	affiliation_chosen	1
Joint Center for Genomics Research						false	false	none	1
JST Spring JPMJSP2125, JSPS KAKENHI Grant number JP19K06069						false	false	none	1
Jujube genome sequencing						false	false	none	1
Julius Kuehn Institut						false	false	none	1
Julius Kuehn-Institute						false	false	none	1
Junagadh Agricultural University	Junagadh Agricultural University	https://ror.org/04mgf6n79	India	21.51966	70.45981	true	true	affiliation_chosen	1
Junagadh Agriculture University	Junagadh Agricultural University	https://ror.org/04mgf6n79	India	21.51966	70.45981	true	true	dump_fuzzy	1
junshuai						false	false	none	1
Juntendo University	Juntendo University	https://ror.org/01692sz90	Japan	35.6895	139.69171	true	true	affiliation_chosen	1
Juntendo University, Tokyo	Juntendo University	https://ror.org/01692sz90	Japan	35.6895	139.69171	true	true	affiliation_chosen	1
JUSTUS LIEBIG UNIVERSITAT	University of Liechtenstein	https://ror.org/01qjrx392	Liechtenstein	47.14151	9.52154	true	true	dump_contained_name	1
Justus Liebig University Giessen (Prpic Lab)	Justus-Liebig-Universität Gießen	https://ror.org/033eqas34	Germany	50.58727	8.67554	true	true	affiliation_chosen	1
Kagawa University	Kagawa University	https://ror.org/04j7mzp05	Japan	34.33333	134.05	true	true	affiliation_chosen	1
Kanazawa University	Kanazawa University	https://ror.org/02hwp6a56	Japan	36.6	136.61667	true	true	affiliation_chosen	1
Kangwon International University						false	false	none	1
kangwon national university	Kangwon National University	https://ror.org/01mh5ph17	South Korea	37.87472	127.73417	true	true	affiliation_chosen	1
Kao Corporation	Kakao Corporation (South Korea)	https://ror.org/02kb2dn85	South Korea	33.50972	126.52194	true	true	affiliation_chosen	1
KAROLINSKA INSITUTET	Karolinska Institutet	https://ror.org/056d84691	Sweden	59.32938	18.06871	true	true	affiliation_chosen	1
Karolinska Institutet, Department of Cell and molecular biology	Karolinska Institutet	https://ror.org/056d84691	Sweden	59.32938	18.06871	true	true	affiliation_chosen	1
Kasdi Merbah University of Ouargla	University of Ouargla	https://ror.org/05amrd548	Algeria	31.94932	5.32502	true	true	affiliation_chosen	1
Kazakh national agrarian research university	Kazakh National Agrarian Research University	https://ror.org/033cvvt68	Kazakhstan	43.25	76.91667	true	true	affiliation_chosen	1
Kazan (Volga region) Federal University						false	false	none	1
KAZI NAZRUL UNIVERSITY	Kazi Nazrul University	https://ror.org/02qy8xv65	India	23.68333	86.98333	true	true	affiliation_chosen	1
Keck Graduate Institute	Keck Graduate Institute	https://ror.org/00f4jdp82	United States	34.09668	-117.71978	true	true	affiliation_chosen	1
Keeling lab, University of British Columbia	University of British Columbia	https://ror.org/03rmrcq20	Canada	49.24966	-123.11934	true	true	affiliation_chosen	1
KEIO UNIVERSITY	Keio University	https://ror.org/02kn6nx58	Japan	35.6895	139.69171	true	true	affiliation_chosen	1
Kellogg Biological Station, Michigan State University	Michigan State University	https://ror.org/05hs6h993	United States	42.73698	-84.48387	true	true	affiliation_chosen	1
Kenneth Chiou's shared submissions						false	false	none	1
Kent State Universirt	Kent State University	https://ror.org/049pfb863	United States	41.15367	-81.35789	true	true	affiliation_chosen	1
Kerala State Planning Board, Government of Kerala, India	Government of Kerala	https://ror.org/00r96e843	India	8.4855	76.94924	true	true	affiliation_chosen	1
Key Lab of Sugarcane Biology and Genetic Breeding, Ministry of Agriculture, P.R.China						false	false	none	1
Key Laboratory of Agricultural and Environmental Microbiology,Wuhan Institute of Virology, Chinese Academy of Sciences	Chinese Academy of Sciences	https://ror.org/034t30j35	China	39.9075	116.39723	true	true	affiliation_chosen	1
Key Laboratory of Forest Disaster Warning and Control of Yunnan Province						false	false	none	1
Key Laboratory of Integrated Pest Management on Crops in Northeast China						false	false	none	1
Kiel University	Christian-Albrechts-Universität zu Kiel	https://ror.org/04v76ef78	Germany	54.32133	10.13489	true	true	affiliation_chosen	1
King Abdullah University of Science & Technology	King Abdullah University of Science and Technology	https://ror.org/01q3tbs38	Saudi Arabia	21.49012	39.18624	true	true	affiliation_chosen	1
King Abdullah University of Science and technology	King Abdullah University of Science and Technology	https://ror.org/01q3tbs38	Saudi Arabia	21.49012	39.18624	true	true	affiliation_chosen	1
King Abdullah University Science and Technology	King Abdullah University of Science and Technology	https://ror.org/01q3tbs38	Saudi Arabia	21.49012	39.18624	true	true	dump_fuzzy	1
KIRIN Holdings Company, Ltd.	Kirin Holdings Company, Limited (Japan)	https://ror.org/04h6fcw63	Japan	35.6895	139.69171	true	true	affiliation_chosen	1
Kitami Institute of Technology	Kitami Institute of Technology	https://ror.org/05wks2t16	Japan	43.80306	143.89083	true	true	affiliation_chosen	1
Kitasato University	Kitasato University	https://ror.org/00f2txz25	Japan	35.6895	139.69171	true	true	affiliation_chosen	1
Kluyver Centre for Genomics of Industrial Fermentation						false	false	none	1
KMUST	Kunming University of Science and Technology	https://ror.org/00xyeez13	China	25.03889	102.71833	true	true	query_exact	1
KOALA GENOME CONSORTIUM						false	false	none	1
Kobe University Research Center for Inland Seas	Kobe University	https://ror.org/03tgsfw79	Japan	34.6913	135.183	true	true	dump_contained_name	1
KocherLab						false	false	none	1
Kochi University	Kōchi University	https://ror.org/01xxp6985	Japan	33.55	133.53333	true	true	affiliation_chosen	1
Konan University	Konan University	https://ror.org/059b5pb30	Japan	34.6913	135.183	true	true	affiliation_chosen	1
Konkuk University, Rural Development Administration	Rural Development Administration	https://ror.org/03xs9yg50	South Korea	35.82194	127.14889	true	true	affiliation_chosen	1
Korea Institute of Ocean Science and Technology	Korea Institute of Ocean Science and Technology	https://ror.org/032m55064	South Korea	35.10168	129.03004	true	true	affiliation_chosen	1
Korea Institute of Oriental Medicine (KIOM)	Korea Institute of Oriental Medicine	https://ror.org/005rpmt10	South Korea	36.34913	127.38493	true	true	affiliation_chosen	1
Korea National Institute of Health	Korea National Institute of Health	https://ror.org/00qdsfq65	South Korea	36.63722	127.48972	true	true	affiliation_chosen	1
Korea Research Institute of Bioscience & Biotechnology	Korea Research Institute of Bioscience and Biotechnology	https://ror.org/03ep23f07	South Korea	36.34913	127.38493	true	true	affiliation_chosen	1
Korea Research Institute of Bioscience & Biotechnology (KRIBB)	Korea Research Institute of Bioscience and Biotechnology	https://ror.org/03ep23f07	South Korea	36.34913	127.38493	true	true	affiliation_chosen	1
Kothari Vishal						false	false	none	1
Kumming Institute of Zoology, Chinese Academy of Sciences	Chinese Academy of Sciences	https://ror.org/034t30j35	China	39.9075	116.39723	true	true	affiliation_chosen	1
Kunming institute of zoology	Kunming Institute of Zoology	https://ror.org/03m0vk445	China	25.03889	102.71833	true	true	affiliation_chosen	1
Kunming Institute of Zoology, CAS	Kunming Institute of Zoology	https://ror.org/03m0vk445	China	25.03889	102.71833	true	true	affiliation_chosen	1
Kunming Institute of Zoology, Chinese Academy of Science	Chinese Academy of Sciences	https://ror.org/034t30j35	China	39.9075	116.39723	true	true	affiliation_chosen	1
Kunming Institution of Zoology, CAS						false	false	none	1
Kunming Medical University	Kunming Medical University	https://ror.org/038c3w259	China	25.03889	102.71833	true	true	affiliation_chosen	1
kunming university of science and technology	Kunming University of Science and Technology	https://ror.org/00xyeez13	China	25.03889	102.71833	true	true	affiliation_chosen	1
Kurchatov Center for Genomic Research						false	false	none	1
Kuwait Institute for Scientific Research	Kuwait Institute for Scientific Research	https://ror.org/041tgg678	Kuwait	29.36972	47.97833	true	true	affiliation_chosen	1
Kweichow moutai Co.,Ltd.						false	false	none	1
Kyoto City Zoo	Kyoto City Zoo	https://ror.org/01prd6q96	Japan	35.02107	135.75385	true	true	affiliation_chosen	1
Kyoto Prefectural University	Kyoto Prefectural University	https://ror.org/00ktqrd38	Japan	35.02107	135.75385	true	true	affiliation_chosen	1
Kyushu Okinawa Agricultural Research Center, National Agriculture and Food Research Organization	National Agriculture and Food Research Organization	https://ror.org/023v4bd62	Japan	36.2	140.1	true	true	affiliation_chosen	1
Kyushu university	Kyushu University	https://ror.org/00p4k0j84	Japan	33.6	130.41667	true	true	affiliation_chosen	1
Kākāpō Aspergillosis Research Consortium						false	false	none	1
l Sciences Edible Fungi Research Institute						false	false	none	1
L'Oreal						false	false	none	1
La Trobe University Department of Botany	La Trobe University	https://ror.org/01rxfrp27	Australia	-37.814	144.96332	true	true	affiliation_chosen	1
Lab of Brewing Microbiology and Applied Enzymology						false	false	none	1
Lablab Genome Sequencing Consortium						false	false	none	1
Labolatoly of food microbiology and engineering, Applied Life Chemistry, Faculty of Agriculture , Kindai University	Kindai University	https://ror.org/05kt9ap64	Japan	34.69379	135.50107	true	true	affiliation_chosen	1
Laboratoire Agronomie et Environnement	Laboratoire Agronomie et Environnement	https://ror.org/01dg9a450	France	48.66115	6.17114	true	true	affiliation_chosen	1
Laboratoire Arago, France	Observatoire Océanologique de Banyuls-sur-Mer	https://ror.org/05gz4kr37	France	42.4818	3.1283	true	true	affiliation_chosen	1
Laboratoire CERES	Ceres Laboratory	https://ror.org/048r71s66	France	44.55699	4.50215	true	true	affiliation_chosen	1
Laboratoire de Biologie du Developpement de Marseille	Développement Adaptation et Vieillissement	https://ror.org/03p96ke84	France	48.85341	2.3488	true	true	dump_contained_name	1
LABORATOIRE DE GENIE CHIMIQUE	Laboratoire de Génie Chimique	https://ror.org/003jnac13	France	43.60426	1.44367	true	true	dump_exact_name	1
Laboratoire des Interactions Plantes Micro-Organismes, INRA, France	Laboratoire des Interactions Plantes Microbes Environnement	https://ror.org/02gwt2810	France	43.5159	1.4986	true	true	affiliation_chosen	1
Laboratoire des Symbioses Tropicales et Mediterraneennes (LSTM)	Laboratoire des Symbioses Tropicales et Méditerranéennes	https://ror.org/05q94pf14	France	43.61093	3.87635	true	true	dump_contained_name	1
Laboratoire Microorganismes : Génome et Environnement	Laboratoire Microorganismes Génome et Environnement	https://ror.org/020ahr442	France	45.75082	3.11078	true	true	affiliation_chosen	1
Laboratorio de Biologia e Genetica de Peixes						false	false	none	1
Laboratorio de Genetica & Biodiversidade, Instituto de Ciencias Biologicas,Universidade Federal de Goias	Universidade Federal de Goiás	https://ror.org/0039d5757	Brazil	-16.67861	-49.25389	true	true	affiliation_chosen	1
Laboratorio de Genomica e Expressao						false	false	none	1
LABORATORIO NACIONAL DE CIENCIA E TECNOLOGIA DO BI						false	false	none	1
Laboratorio Nacional de Genómica para la Biodiversidad (LANGEBIO) CINVESTAV Irapuato	Centro de Investigación y de Estudios Avanzados del Instituto Politécnico Nacional	https://ror.org/009eqmr18	Mexico	19.42847	-99.12766	true	true	dump_contained_name	1
Laboratory for conservation and utilization of Bio-resource						false	false	none	1
Laboratory for Conservation and Utilization of Bio-resources, Yunnan University, Kunming 650091, P. R. China	Yunnan University	https://ror.org/0040axw97	China	25.03889	102.71833	true	true	affiliation_chosen	1
Laboratory for DNA Data Anaysis, Center for Information Biology, National Institute of Genetics	National Institute of Genetics	https://ror.org/02xg1m795	Japan	35.11667	138.91667	true	true	affiliation_chosen	1
Laboratory of Animal Ecology, Department of Zoology, Graduate School of Science, Kyoto University	Kyoto University	https://ror.org/02kpeqv85	Japan	35.02107	135.75385	true	true	dump_segment	1
Laboratory of Applied Biochemistry Department of Applied Chemistry Faculty of Science and Engineering, Waseda University	Waseda University	https://ror.org/00ntfnx83	Japan	35.6895	139.69171	true	true	dump_segment	1
Laboratory of Bacterial Genomics, Pathogen Genomics Center, National Institute of Infectious Diseases	National Institute for Communicable Disease Control and Prevention	https://ror.org/04f7g6845	China	39.9075	116.39723	true	true	affiliation_chosen	1
Laboratory of Bio-Solid State Science, Faculty of Science and Engineering, Waseda university	Waseda University	https://ror.org/00ntfnx83	Japan	35.6895	139.69171	true	true	affiliation_chosen	1
Laboratory of Bioinformatics, Department of Molecular Microbiology, Faculty of Life Sciences, Tokyo University of Agriculture	Tokyo University of Agriculture	https://ror.org/05crbcr45	Japan	35.6895	139.69171	true	true	affiliation_chosen	1
Laboratory of biological diversity / Hoshino group, National Institute for Basic Biology, National Institutes of Natural Sciences	National Institutes of Natural Sciences	https://ror.org/055n47h92	Japan	35.6895	139.69171	true	true	affiliation_chosen	1
